Folder,Repository,Languages,Twitter Profiles
"./participantes/julioriffel-fastapi","github.com/julioriffel/rinha-backend-django","Python,PLpgSQL,Dockerfile,Shell,Makefile",""
"./participantes/juliorovesta","github.com/juliorovesta/rinhabackend2024q1","C#,Scala,Dockerfile,PLpgSQL,Shell,PowerShell",""
"./participantes/juliotsutsui-node","github.com/JulioTsutsui/rinha-de-backend-2024-q1","JavaScript,Dockerfile",""
"./participantes/juniodbl","github.com/JunioDutra/java_from_zero","Java,Scala,Makefile,Shell",""
"./participantes/juniorleaoo","github.com/juniorleaoo/rinha-de-backend-2024-q1","Scala,Kotlin,Go,PLpgSQL,Makefile,Shell,Dockerfile",""
"./participantes/juniorleaoo-go","github.com/juniorleaoo/rinha-de-backend-2024-q1","Scala,Kotlin,Go,PLpgSQL,Makefile,Shell,Dockerfile",""
"./participantes/juniorleaoo-host","github.com/juniorleaoo/rinha-de-backend-2024-q1","Scala,Kotlin,Go,PLpgSQL,Makefile,Shell,Dockerfile",""
"./participantes/juniorleaoo-lbk","github.com/juniorleaoo/rinha-de-backend-2024-q1","Scala,Kotlin,Go,PLpgSQL,Makefile,Shell,Dockerfile",""
"./participantes/juniorzucareli-dotnet","github.com/Adaorajr/rinha-backend-2401-01","C#,Dockerfile","https://twitter.com/juniorzucareli"
"./participantes/kaikelfalcao","github.com/kaikelfalcao/rinha-q12024-laravel","PHP,Blade,Scala,Shell,Dockerfile,JavaScript","https://twitter.com/kaikelime"
"./participantes/kalelMartinho_fastapi","github.com/kalelmartinho/rinha-backend-2024-q1-fastapi","Python,Dockerfile,PLpgSQL",""
"./participantes/kalelMartinho_fastapi","github.com/astral-sh/ruff","Rust,Python,TypeScript,Shell,JavaScript,HTML,CSS,Dockerfile",""
"./participantes/kalelMartinho_fastapi","github.com/python/mypy","Python,C,C++,XSLT,Shell,CSS,Batchfile,Emacs Lisp,Makefile,Dockerfile",""
"./participantes/kauan-calasans","github.com/KauanCarvalho/rinha-de-backend-2024-q1-elixir","Elixir,Scala,Shell,Dockerfile",""
"./participantes/kauefraga-golang","github.com/kauefraga/esquilo-aniquilador","Go,Shell,Dockerfile","https://twitter.com/rkauefraga"
"./participantes/kelvinromero-fastapi","github.com/kelvinromero/rinha-2024-fastapi","Python,PLpgSQL,Dockerfile","https://twitter.com/_kelvinromero"
"./participantes/kiro-tagama","github.com/Kiro-tagama/rinha-backend-2024q1","Scala,JavaScript,Shell",""
"./participantes/kleytonsolinho-golang","github.com/kleytonsolinho/rinha-de-backend-2024-q1-golang","HTML,CSS,JavaScript,Scala,Go,Shell,Makefile,Dockerfile",""
"./participantes/klimber","github.com/klimber/spring-rinha-2024-q1","Java,Dockerfile",""
"./participantes/krymancer-dotnet","github.com/Krymancer/rinha-de-backend-2024-q1-dotnet","C#,Dockerfile,Shell","https://twitter.com/joaodocodigo"
"./participantes/krymancer-zig","github.com/Krymancer/rinha-de-backend-2024-q1-zig","Zig,PLpgSQL,Dockerfile,Shell","https://twitter.com/joaodocodigo"
"./participantes/lazaronixon","github.com/lazaronixon/rinha-de-backend-2","Ruby,Dockerfile,Shell","https://twitter.com/lazaronixon"
"./participantes/lbaesso-dotnet","github.com/lucasbaesso/impl-rinha-de-backend-2024-q1-dot-net","C#,Shell","https://twitter.com/lucasbaisso"
"./participantes/lbaesso-php","github.com/lucasbaesso/lucasbaesso-rinha-de-backend-2024-q1-php","PHP,Shell","https://twitter.com/lucasbaisso"
"./participantes/leandro-sousa","github.com/Leandro-Sousa/rinha-backend-v2","Makefile,C++,C,CMake,Dockerfile,TypeScript","https://twitter.com/leandrogssousa"
"./participantes/leandroaa","github.com/leandroaalmeida/rinha-de-backend-2024-q1-poc","HTML,JavaScript,CSS,Scala,Java,PLpgSQL,Shell,Dockerfile",""
"./participantes/lec-codes-go-rinha","github.com/leocrispindev/rinha-backend-2024","Go,Dockerfile",""
"./participantes/leluque-micronaut-java","github.com/leluque/rinha-2024q1","Java,PLpgSQL",""
"./participantes/leodf-go","github.com/Leodf/rinha-2024-q1-go","Go,PLpgSQL,Shell,Dockerfile",""
"./participantes/leoggo_golang","github.com/leoggo/rinha-de-backend-2024-q1-leoggo-golang","Go,Dockerfile",""
"./participantes/leoggo_rust","github.com/leoggo/rinha-de-backend-2024-q1-leoggo-rust","Dockerfile",""
"./participantes/leonardo-meireles","github.com/LeonardoMeireles55/rinha-backend-leonardo","Java,PLpgSQL,Dockerfile",""
"./participantes/leonardohofling","github.com/leonardohofling/rinhabackend-24-01","C#,Dockerfile",""
"./participantes/leonardoksn","github.com/leonardoksn/rinha-backend-2024","JavaScript,Dockerfile","https://twitter.com/lparanoico_"
"./participantes/leonardovee","github.com/leonardovee/rinha-de-backend-2024-q1","Scala,Go,PLpgSQL,Shell,Dockerfile,Makefile","https://twitter.com/leonardovees"
"./participantes/leonardsoncc-go","github.com/LeonardsonCC/rinha-de-backend-2024","Scala,Go,Shell,Dockerfile","https://twitter.com/leonardsoncc"
"./participantes/leoralph","github.com/leoralph/RinhaBackend-Q1-2024-Franken","PHP,Dockerfile","https://twitter.com/leoralph"
"./participantes/leosima_dotnet","github.com/LeoSima/RinhAPI","C#,PLpgSQL,Dockerfile",""
"./participantes/lfsmariz-go","github.com/lfsmariz/rinha-2024-q1","Go,PLpgSQL,Dockerfile",""
"./participantes/limaenz-dotnet","github.com/limaenz/rinha-de-backend-2024-q1-dotnet","C#,PLpgSQL,Dockerfile",""
"./participantes/lipe1994_dotnet","github.com/Lipe1994/DevBankWithDotnet","C#,PLpgSQL,Dockerfile",""
"./participantes/lipe1994_dotnet_minimal_api","github.com/Lipe1994/DevBankWithDotnetMinimalAPI","C#,PLpgSQL,Dockerfile",""
"./participantes/lipe1994_drogon","github.com/Lipe1994/DevBankWithDrogonFramework","C++,CMake,PLpgSQL,Dockerfile",""
"./participantes/lipe1994_spring","github.com/Lipe1994/DevBankWithJava","Java,Dockerfile",""
"./participantes/lm-bunsh","github.com/LMS5413/RinhaBackend-qa","TypeScript,Dockerfile",""
"./participantes/lmtani","github.com/lmtani/rinha-2024-q1-code","Go,Dockerfile,Shell",""
"./participantes/lobomfz","github.com/lobomfz/rinha-backend-v2","TypeScript,Shell,Dockerfile","https://twitter.com/lobomfz"
"./participantes/lobomfz-rust","github.com/lobomfz/rinha-backend-v2-rust","Rust,Shell,Dockerfile","https://twitter.com/lobomfz"
"./participantes/lpicanco","github.com/lpicanco/backend-dogfight-rust-24-q1","Rust,Dockerfile","https://twitter.com/lpicanco"
"./participantes/lpicanco-cpp","github.com/lpicanco/backend-dogfight-cpp-24-q1","C++,CMake,Dockerfile","https://twitter.com/lpicanco"
"./participantes/lpicanco-moonshine","github.com/lpicanco/backend-dogfight-moonshine-24-q1","Rust,Dockerfile","https://twitter.com/lpicanco"
"./participantes/lsfratel","github.com/lsfratel/rinha-backend-2024-q1","HTML,CSS,JavaScript,Kotlin,Scala,Makefile,Shell,Dockerfile",""
"./participantes/lsfratel-python","github.com/lsfratel/rinha-backend-2024-q1","HTML,CSS,JavaScript,Kotlin,Scala,Makefile,Shell,Dockerfile",""
"./participantes/lsfratel-python-own-framework","github.com/lsfratel/rinha-backend-2024-q1","HTML,CSS,JavaScript,Kotlin,Scala,Makefile,Shell,Dockerfile","https://twitter.com/lsfratel"
"./participantes/luan-javalin","github.com/javalin/javalin","Kotlin,Java,Vue,HTML,JavaScript,CSS,Twig,FreeMarker,StringTemplate,Mustache",""
"./participantes/luan-javalin","github.com/luan373/rinha-backend-2024","Java,PLpgSQL,Dockerfile",""
"./participantes/luanfrj-camel","github.com/luanfrj/crebito-api","Java,Dockerfile","https://twitter.com/luanfrj"
"./participantes/lubien-multi-tenant-sqlite","github.com/lubien/backend-fight-2024-q1-multi-tenant-sqlite","Elixir,Dockerfile,HTML,Shell,Batchfile","https://twitter.com/joao_lubien"
"./participantes/lubien-phoenixqlite","github.com/lubien/backend-fight-2024-q1","Elixir,Dockerfile,HTML,Shell,Batchfile","https://twitter.com/joao_lubien"
"./participantes/lucas-hsm","github.com/ZillaZ/rinha-backend2024q1","Rust,PLpgSQL,Dockerfile","https://twitter.com/rvnsxm"
"./participantes/lucas-hsm","github.com/ZillaZ/rinha-de-backend-2024-q1","PLpgSQL,Scala,JavaScript,Shell,PowerShell,Makefile","https://twitter.com/rvnsxm"
"./participantes/lucasSSalgado","github.com/lucasSSalgado/rinha_backend","Go,Dockerfile",""
"./participantes/lucasSSalgadov2","github.com/lucasSSalgado/rainhav2","Go",""
"./participantes/lucas_delboni","github.com/LucasDelboni/rinha-de-backend-2024-q1-grupo-d2","Kotlin,Dockerfile",""
"./participantes/lucasew-go-tigerbeetle","github.com/lucasew/playground","C,HTML,Python,Java,JavaScript,Go,TeX,Nix,Shell,Cuda,Objective-C,C++,Ruby,CSS,Svelte,Zig,Typst,TypeScript,Rust,Starlark,Dart,Awk,VCL,Lua,Assembly,GLSL,F#,Hack,CMake,OCaml,HCL,AutoHotkey,Makefile,Cython,PHP,Batchfile",""
"./participantes/lucasmancan","github.com/lucasmancan/rinha-backend-2024","Java,Scala,Shell,Batchfile,Dockerfile",""
"./participantes/lucasmolinari","github.com/lucasmolinari/rbe","Scala,JavaScript,PowerShell,Dockerfile","https://twitter.com/lajfmalfkqdkd"
"./participantes/lucasmro","github.com/lucasmro/rinha-backend-2024-q1","Java,PLpgSQL",""
"./participantes/lucassperez-go-crebito","github.com/jackc/pgx","Go,HTML,Shell,Ruby",""
"./participantes/lucassperez-go-crebito","github.com/lucassperez/go-crebito","Go,Scala,Shell,Makefile,Dockerfile",""
"./participantes/lucaswilliameufrasio","github.com/lucaswilliameufrasio/backend-cockfighting-q1-2024","Go,PLpgSQL,Makefile,Dockerfile",""
"./participantes/lucianovilela","github.com/lucianovilela/solucao-rinha-backend-2023-q1","JavaScript,Shell,Dockerfile",""
"./participantes/luisescosta","github.com/luisescosta/rinha-backend-2024-q1","TypeScript,Scala,Shell,Makefile,Dockerfile",""
"./participantes/luizgribeiro-monGo","github.com/luizgribeiro/rinha-de-backend-q1-2024","Go,Dockerfile","https://twitter.com/luiz_gribeiro"
"./participantes/lukaskj-ts","github.com/lukaskj/rinha-backend-2024-q1","TypeScript,JavaScript,Dockerfile",""
"./participantes/luuisavelino","github.com/luuisavelino/bank-system","Go,Scala,Shell,Dockerfile",""
"./participantes/m-lnrs","github.com/m-lnrs/rinha-2024-qrt-1","Python,PLpgSQL,Shell",""
"./participantes/m-lnrs-async-python","github.com/m-lnrs/rinha-async-2024-qrt-1","Python,PLpgSQL,Shell",""
"./participantes/macgarcia","github.com/macgarcia/rinha-backend-2024-q1","Java,Batchfile,Dockerfile",""
"./participantes/macielti","github.com/macielti/carimbo","Clojure,Dockerfile","https://twitter.com/bruno_n_m"
"./participantes/maelalvi-quarkus","github.com/MaelAlvilino/rinha-crebito-quarkus","Java",""
"./participantes/mal_golang","github.com/marcelospfcufc/rinha_backend_2024","Go",""
"./participantes/mangar-golang","github.com/mangar/RinhaBe_2024_Q1_Go","HTML,CSS,JavaScript,Scala,Go,PLpgSQL,Shell","https://twitter.com/mangar"
"./participantes/marcelo-lucas-dotnet-1","github.com/MarceloCFerraz/Rinha2024Q1-Marcelo-Lucas-Dotnet","Shell,Scala,C#,PLpgSQL,PowerShell,Dockerfile",""
"./participantes/marcelo-python-async","github.com/MarceloCFerraz/Rinha2024Q1-Marcelo-Python-Async","Python,Shell,Scala,PLpgSQL,PowerShell,Dockerfile",""
"./participantes/marciocg-javaquarkus","github.com/marciocg/rinhaquarkus","HTML,Scala,Java,Shell","https://twitter.com/marciocg_"
"./participantes/marciotoshio","github.com/rack/rack","Ruby,CSS,HTML,JavaScript",""
"./participantes/marciotoshio","github.com/marciotoshio/rinha-de-backend-2024-q1-ruby-rack","Ruby,Shell,Dockerfile",""
"./participantes/marcoagpegoraro","github.com/marcoagpegoraro/rinha-de-backend-2024-q1-marcoagpegoraro","V,PLpgSQL,Dockerfile,AMPL",""
"./participantes/marcoseckart","github.com/mhme2000/rinha-backend-rust","Rust,Dockerfile","https://twitter.com/MarcosEckart"
"./participantes/marcospaulo-go","github.com/marcosisocram/garm","Go,PLpgSQL,Makefile,Dockerfile",""
"./participantes/marcospaulo-java","github.com/marcosisocram/jormungand","Java,PLpgSQL,Dockerfile,Shell",""
"./participantes/marcospaulo-java","github.com/marcosisocram/balancinha","C,Roff,Makefile,Dockerfile,Shell",""
"./participantes/marcospaulo-kotlin","github.com/marcosisocram/hela","Kotlin,Dockerfile,Shell",""
"./participantes/marcosprado-java-micronaut","github.com/marqosPrado/rinha-2024q1","HTML,CSS,JavaScript,Java",""
"./participantes/marcosqueiroga","github.com/marcosqueiroga/RinhaDeBackend","C#,PLpgSQL,Dockerfile",""
"./participantes/marcusadriano-go","github.com/MarcusAdriano/rinha-de-backend-2024-q1-go","Go,Makefile,Dockerfile","https://twitter.com/marcusadriano_"
"./participantes/marcusdacoregio","github.com/marcusdacoregio/rinha-backend-2024q1","Java","https://twitter.com/marcusdacoregio"
"./participantes/marcusxavierr","github.com/MarcusXavierr/rinha-de-backend-2024-q1","Go,Dockerfile","https://twitter.com/ntemmaisnicks"
"./participantes/mari-souza","github.com/MariRodrigues/rinha-backend-2024-q1","C#,Dockerfile",""
"./participantes/marincor","github.com/Marincor/rinha2024q1","Go,Scala,Makefile,Shell,Dockerfile",""
"./participantes/mariofronza-kotlin","github.com/MarioFronza/rinha-backend-2024-q1-kotlin","Kotlin,PLpgSQL,Dockerfile","https://twitter.com/waterfallalfred"
"./participantes/mateus4k","github.com/mateus4k/rinha2024q1","Go,Shell,PLpgSQL,Makefile,Dockerfile",""
"./participantes/mateuscolvr","github.com/ocaml/ocaml-logo","","https://twitter.com/mateuscolvr"
"./participantes/mateuscolvr","github.com/molvrr/combattant","OCaml,Scala,Nix,Shell","https://twitter.com/mateuscolvr"
"./participantes/mateusdeitos-node","github.com/mateusdeitos/rinha-2024-q1-nodejs","JavaScript,PLpgSQL,Dockerfile",""
"./participantes/mateusdeitos-php-swoole","github.com/mateusdeitos/rinha-2024-q1-php-swoole","PHP,PLpgSQL,Dockerfile",""
"./participantes/mateuxlucax-dart","github.com/mateuxlucax/rinha-de-backend-2024-q1","Scala,Shell,Dart,Kotlin,TypeScript,Dockerfile,PLpgSQL",""
"./participantes/mateuxlucax-quarkus","github.com/mateuxlucax/rinha-de-backend-2024-q1","Scala,Shell,Dart,Kotlin,TypeScript,Dockerfile,PLpgSQL",""
"./participantes/matheus-mr","github.com/matheus-mr/rinha-de-backend-2024-q1","Java,PLpgSQL,Dockerfile",""
"./participantes/matheus-trindade","github.com/matheustavarestrindade/rinha-de-backend-2024-q1","Go,PLpgSQL,Dockerfile,Batchfile",""
"./participantes/matheusbaptistella-rust","github.com/matheusbaptistella/backend_showdown_2024_q1","Rust,Dockerfile",""
"./participantes/matheuscamargo","github.com/felipeparaujo/rinha-de-backend-24q1","Scala,Shell,Go,PLpgSQL,Dockerfile",""
"./participantes/matheusdojava","github.com/matheuspieropan/rinhabackend-java","Java,Scala,PLpgSQL,Dockerfile",""
"./participantes/matheusfbosa","github.com/jackc/pgx","Go,HTML,Shell,Ruby",""
"./participantes/matheusfbosa","github.com/matheusfbosa/rinha-de-backend-2024-q1-poc","Go,PLpgSQL,Makefile,Dockerfile",""
"./participantes/matheuslao","github.com/matheuslao/api-rinha-backend-2024-01","Python,Dockerfile","https://twitter.com/matheuslao"
"./participantes/matheusleal","github.com/MatheusLealAquino/rinha-backend-2024q1","TypeScript,JavaScript,Dockerfile","https://twitter.com/MatheusLealA"
"./participantes/matheuswilliam","github.com/matheuswr89/rinhabackend-2024-q1","C,Dockerfile",""
"./participantes/matheuswilliam-java","github.com/matheuswr89/rinhabackend-2024-java-q1","Java,Dockerfile",""
"./participantes/mauriciorosa-net8","github.com/liciomachado/rinha-backend-2024","C#,Dockerfile",""
"./participantes/mauroue","github.com/mauroue/rinha-backend-2024-q1","Go,PLpgSQL,Shell,Dockerfile",""
"./participantes/maxel-uds","github.com/Maxel-Uds/concurrence-control","Java,Scala,Shell,Dockerfile","https://twitter.com/DevMaxqueico"
"./participantes/maxsonferovante-python","github.com/maxsonferovante/rinha-backend-maxsonferovante-2024-q1","Python,PLpgSQL,Dockerfile",""
"./participantes/maxwell","github.com/maxwellmonteiro/crinha-2024","C,Makefile,Dockerfile,Shell",""
"./participantes/maxwell-fs","github.com/maxwellmonteiro/crinha-2024-fs","C,Makefile,Dockerfile,Shell",""
"./participantes/mdamaceno-ada","github.com/mdamaceno/rinha-backend-2024-q1-ada","Ada,PLpgSQL,Dockerfile,Makefile",""
"./participantes/mdamaceno-ruby","github.com/mdamaceno/rinha-backend-2024-q1-rack","Ruby,PLpgSQL,Dockerfile",""
"./participantes/mdssjc-springboot-java","github.com/mdssjc/rinha-de-backend-2024-q1-java","Java,Scala,Shell,PowerShell,Dockerfile","https://twitter.com/mdssjc"
"./participantes/met4tron-nodejs","github.com/Met4tron/rinha-backend-nodejs-q1-2024","TypeScript,PLpgSQL,Dockerfile,Shell","https://twitter.com/async_http"
"./participantes/mgenteluci","github.com/mgenteluci/rinha-2024-q1","Go,Dockerfile,Makefile",""
"./participantes/micael-ortega-golang","github.com/jackc/pgx","Go,HTML,Shell,Ruby","https://twitter.com/_luamicael"
"./participantes/micael-ortega-golang","github.com/joho/godotenvv1.5.1","Failed to fetch languages for repository: github.com/joho/godotenvv1.5.1 (HTTP 404)","https://twitter.com/_luamicael"
"./participantes/micael-ortega-golang","github.com/micael-ortega/rinha-backend-2024-q1","Go,PLpgSQL,Dockerfile","https://twitter.com/_luamicael"
"./participantes/michaelalves204","github.com/michaelalves204/rinha-backend-2024-ruby","Ruby,Dockerfile",""
"./participantes/mikaelsouza","github.com/tokio-rs/axum","Rust,HTML,JavaScript",""
"./participantes/mikaelsouza","github.com/launchbadge/sqlx","Rust,Python,Shell,Dockerfile,PLpgSQL,TSQL",""
"./participantes/mikaelsouza","github.com/mikaelsouza/rinha-backend-Q12024","Rust,Shell,Dockerfile,Makefile",""
"./participantes/mourishitz-nest-js","github.com/Mourishitz/rinha-nest-js","TypeScript,JavaScript,Dockerfile",""
"./participantes/mpsforca-vertx-kotlin","github.com/MPSforca/rinha-backend-kotlin-vertx","Kotlin,Dockerfile","https://twitter.com/mpSforca"
"./participantes/mpupolv-python","github.com/mpupo/rinha-backend-2024-q1-python","Python,Dockerfile,Makefile",""
"./participantes/murilochianfa","github.com/an-tao/drogon","C++,CMake,HTML,Shell,Dockerfile,C",""
"./participantes/murilochianfa","github.com/drogonframework/drogon","C++,CMake,HTML,Shell,Dockerfile,C",""
"./participantes/murilochianfa","github.com/MuriloChianfa/rinha-crebito-cpp","C++,Dockerfile,CMake,Shell",""
"./participantes/mvellasco","github.com/mvellasco/fiber","Python,Dockerfile",""
"./participantes/my_way","github.com/v1t4o/my_way","Scala,Ruby,Shell,Makefile,Dockerfile","https://twitter.com/devitaun"
"./participantes/nathanbahiadev__golang","github.com/nathanbahiadev/RinhaBackend2024Q1__Golang","Go,PLpgSQL,Python,Dockerfile",""
"./participantes/nathanbahiadev__python","github.com/nathanbahiadev/RinhaBackend2024Q1__Python","Python,PLpgSQL,Dockerfile",""
"./participantes/nathanbahiadev__typescript","github.com/nathanbahiadev/RinhaBackend2024Q1__TypeScript","TypeScript,PLpgSQL,Dockerfile",""
"./participantes/navarro","github.com/reu/rinha-2024","Rust,Dockerfile","https://twitter.com/rdrnavarro"
"./participantes/navarro-espora-embedded","github.com/reu/rinha-2024","Rust,Dockerfile","https://twitter.com/rdrnavarro"
"./participantes/newton","github.com/newton-peixoto/rinha_backend_2024_q1","Elixir,Dockerfile,PLpgSQL,Shell,Batchfile","https://twitter.com/n0wahz"
"./participantes/nicholasboari-java-puro","github.com/nicholasboari/rinha-de-backend-2024-q1","HTML,CSS,JavaScript,Java,Scala,Shell,Dockerfile","https://twitter.com/nicolauubr"
"./participantes/nicholasboari-spring","github.com/nicholasboari/rinha-de-backend-2024-q1","HTML,CSS,JavaScript,Java,Scala,Shell,Dockerfile","https://twitter.com/nicolauubr"
"./participantes/nicolasmmb","github.com/nicolasmmb/A-GO-RINHA","Go,Dockerfile,Makefile",""
"./participantes/nicolasmmb","github.com/cat-milk/Anime-Girls-Holding-Programming-Books","",""
"./participantes/nicolasmmb-dart","github.com/nicolasmmb/DART-SIDE","Dart,Dockerfile",""
"./participantes/nicolasmmb-dart","github.com/cat-milk/Anime-Girls-Holding-Programming-Books","",""
"./participantes/nielsonrolim-ror","github.com/nielsonrolim/credit-debit-api","Ruby,PLpgSQL,Dockerfile,HTML,Shell",""
"./participantes/nmessias","github.com/nmessias/rinha-de-backend-2024-01","PLpgSQL,PHP,Dockerfile",""
"./participantes/noriller","github.com/Noriller/app-rinha-de-backend-2024-q1","Scala,Shell,TypeScript,Dockerfile,Makefile,JavaScript",""
"./participantes/noriller-3","github.com/Noriller/app-rinha-de-backend-2024-q1","Scala,Shell,TypeScript,Dockerfile,Makefile,JavaScript",""
"./participantes/noriller-4","github.com/Noriller/app-rinha-de-backend-2024-q1","Scala,Shell,TypeScript,Dockerfile,Makefile,JavaScript",""
"./participantes/noriller-5","github.com/Noriller/app-rinha-de-backend-2024-q1","Scala,Shell,TypeScript,Dockerfile,Makefile,JavaScript",""
"./participantes/normanfrieman","github.com/NormanFrieman/ClicBank","C#,PLpgSQL,Dockerfile",""
"./participantes/nosilex","github.com/nosilex/crebito","Go,Makefile,Dockerfile","https://twitter.com/nosilex"
"./participantes/not4rt-rspingora","github.com/not4rt/backend","Rust,PLpgSQL,Shell,Dockerfile","https://twitter.com/not4rt"
"./participantes/not4rt-rspingora","github.com/not4rt/pingora-lb","Rust,Dockerfile","https://twitter.com/not4rt"
"./participantes/not4rt-rspingora","github.com/cloudflare/pingora","Rust,Shell,HTML","https://twitter.com/not4rt"
"./participantes/nyxawaits","github.com/STNeto1/rinha-de-banco","Go,Dockerfile","https://twitter.com/nyxawaits"
"./participantes/ogabriel-elixir","github.com/ogabriel/rinha-de-backend-elixir-2024-q1","Elixir,Shell,Dockerfile,Makefile,HTML","https://twitter.com/pro_gabs"
"./participantes/ogabriel-golang","github.com/ogabriel/rinha-de-backend-golang-2024-q1","Go,Makefile,Dockerfile,Shell","https://twitter.com/pro_gabs"
"./participantes/oliveiraeliel","github.com/oliveiraeliel/rinha-backend-2024-q1","Go,PLpgSQL,Dockerfile",""
"./participantes/oliveiratheone-rust","github.com/iamgabrieloliveira/rinha-backend-q1","Rust,PLpgSQL,Dockerfile","https://twitter.com/oliveiratheone"
"./participantes/oloko64","github.com/oloko64/rinha-backend-2024-q1","Rust,Dockerfile","https://twitter.com/reinaldorj64"
"./participantes/olukkas","github.com/go-chi/chi","Go,Makefile",""
"./participantes/olukkas","github.com/lib/pq","Go,Makefile",""
"./participantes/olukkas","github.com/olukkas/rinha-2024-golang","Go,Dockerfile",""
"./participantes/omurilo","github.com/omurilo/gotcha","Go,Dockerfile","https://twitter.com/opequidugoias"
"./participantes/omurilo-perl","github.com/omurilo/camel","Perl,Dockerfile","https://twitter.com/opequidugoias"
"./participantes/oneabrante","github.com/oneabrante/rinha-backend-2024q1","HTML,JavaScript,CSS,Scala,PowerShell,Shell,Dockerfile",""
"./participantes/oswaldolinhares-ruby-roda-sequel","github.com/oswaldolinhares/vempropau_2024-ruby-roda","HTML,CSS,JavaScript,Ruby,Shell,Dockerfile",""
"./participantes/otonielsilva","github.com/otonielsilva/rinhabackend-2024q1","HTML,Java,PLpgSQL,Shell",""
"./participantes/oui_tecnologia","github.com/OUIsolutions/rinha-de-back-end-C-OUI-2024","C,Jupyter Notebook,Dockerfile,Shell",""
"./participantes/oui_tecnologia","github.com/OUIsolutions/CWebStudio","C,Python,HTML,CSS,Shell",""
"./participantes/oui_tecnologia","github.com/OUIsolutions/DoTheWorld","C,Python,Jupyter Notebook",""
"./participantes/oui_tecnologia","github.com/OUIsolutions/cxpathjson","C,Python",""
"./participantes/oui_tecnologia","github.com/OUIsolutions/Universal-Garbage-Colector","C,Python",""
"./participantes/oui_tecnologia","github.com/DaveGamble/cJSON","C,Ruby,CMake,Makefile,Python,Shell",""
"./participantes/oui_tecnologia","github.com/OUIsolutions/CTextEngine","C,Python,HTML",""
"./participantes/oui_tecnologiav2","github.com/OUIsolutions/CWebStudio","C,Python,HTML,CSS,Shell",""
"./participantes/oui_tecnologiav2","github.com/OUIsolutions/DoTheWorld","C,Python,Jupyter Notebook",""
"./participantes/oui_tecnologiav2","github.com/OUIsolutions/cxpathjson","C,Python",""
"./participantes/oui_tecnologiav2","github.com/OUIsolutions/Universal-Garbage-Colector","C,Python",""
"./participantes/oui_tecnologiav2","github.com/DaveGamble/cJSON","C,Ruby,CMake,Makefile,Python,Shell",""
"./participantes/oui_tecnologiav2","github.com/OUIsolutions/CTextEngine","C,Python,HTML",""
"./participantes/panisset-rafael","github.com/RafaelPanisset/Rinha-de-backend-2024-q1-NodeJS-Express","JavaScript,Dockerfile",""
"./participantes/paulo-paes","github.com/paulo-paes/rinha-backend","TypeScript,Dockerfile",""
"./participantes/paulo-paes-bun","github.com/paulo-paes/rinha-backend-bun","TypeScript,Dockerfile",""
"./participantes/paulo_sergio","github.com/paullosergio/paulo-rinha-de-backend-2024","Python,Dockerfile",""
"./participantes/paulo_sergio_alpine","github.com/paullosergio/paulo-rinha-de-backend-2024","Python,Dockerfile",""
"./participantes/paulohenriqu","github.com/paulohenriqu/rinha-de-backend-2024-q1","Java,Dockerfile","https://twitter.com/siqueira_paulo"
"./participantes/paulohenriquesn-python","github.com/paulohenriquesn/rinha-backend-q1-2024","Python,Dockerfile",""
"./participantes/pedro-azevedo-e-matheus-gomes-nodejs","github.com/dipedro/rinha-de-backend-prototype","Scala,JavaScript,Shell,PowerShell,Dockerfile","https://twitter.com/dipedro1"
"./participantes/pedrohenriquea","github.com/pedrohenriquea/rinha-2024","Go,Dockerfile",""
"./participantes/pedrohenriquea-pgbouncer","github.com/pedrohenriquea/rinha-2024","Go,Dockerfile",""
"./participantes/pedrolzoliveira","github.com/pedrolzoliveira/rinha-backend-2024-q1","JavaScript,PLpgSQL,Dockerfile","https://twitter.com/PedrolzOliveira"
"./participantes/pedrolzoliveira-postgrest","github.com/pedrolzoliveira/rinha-backend-2024-q1","JavaScript,PLpgSQL,Dockerfile","https://twitter.com/PedrolzOliveira"
"./participantes/pedroter7","github.com/pedroter7/rinha-de-backend-2024-q1","C#,Dockerfile,Shell",""
"./participantes/pedrovsn","github.com/pedrovsn/rinha-de-backend-2024-q1-spring","Java,Scala,Shell,Dockerfile","https://twitter.com/oohfadinha"
"./participantes/phaguiar-net","github.com/PauloAguiar/hackend.net","Scala,C#,PLpgSQL,Shell,Dockerfile",""
"./participantes/picklesdog-go","github.com/picklesdog70/rbe20241","Go,Dockerfile","https://twitter.com/picklesdog70"
"./participantes/pietrohl","github.com/Pietrohl/rinha-de-backend-2024-rust","Rust,Scala,Shell,PLpgSQL,PowerShell,Dockerfile",""
"./participantes/ptrecenti","github.com/FasterXML/jackson-jr","Java,Logos,Groovy","https://twitter.com/ptrecenti"
"./participantes/ptrecenti","github.com/brettwooldridge/HikariCP","Java,Shell","https://twitter.com/ptrecenti"
"./participantes/ptrecenti","github.com/jcabi/jcabi-jdbc","Java","https://twitter.com/ptrecenti"
"./participantes/ptrecenti","github.com/ptrecenti/crebito","Java,Scala,Groovy,Shell,Dockerfile","https://twitter.com/ptrecenti"
"./participantes/quarkusclub","github.com/luizpais/rinha-de-backend-bank","Java",""
"./participantes/quokka","github.com/leandronsp/quokka","Scala,Rust,Shell,Makefile,Dockerfile","https://twitter.com/leandronsp"
